time,mouse_key
2021-06-07T14:53:50.080,"{}"
2021-06-07T14:53:50.084,"{}"
2021-06-07T14:53:50.088,"{}"
2021-06-07T14:53:50.092,"{}"
2021-06-07T14:53:50.097,"{}"
2021-06-07T14:53:50.102,"{}"
2021-06-07T14:53:50.106,"{}"
2021-06-07T14:53:50.111,"{}"
2021-06-07T14:53:50.115,"{}"
2021-06-07T14:53:50.120,"{}"
2021-06-07T14:53:50.124,"{}"
2021-06-07T14:53:50.129,"{}"
2021-06-07T14:53:50.133,"{}"
2021-06-07T14:53:50.137,"{}"
2021-06-07T14:53:50.141,"{}"
2021-06-07T14:53:50.145,"{}"
2021-06-07T14:53:50.149,"{}"
2021-06-07T14:53:50.153,"{}"
2021-06-07T14:53:50.156,"{}"
2021-06-07T14:53:50.162,"{}"
2021-06-07T14:53:50.166,"{}"
2021-06-07T14:53:50.169,"{}"
2021-06-07T14:53:50.173,"{}"
2021-06-07T14:53:50.178,"{}"
2021-06-07T14:53:50.183,"{}"
2021-06-07T14:53:50.186,"{}"
2021-06-07T14:53:50.190,"{}"
2021-06-07T14:53:50.194,"{}"
2021-06-07T14:53:50.198,"{}"
2021-06-07T14:53:50.203,"{}"
2021-06-07T14:53:50.207,"{}"
2021-06-07T14:53:50.211,"{}"
2021-06-07T14:53:50.216,"{}"
2021-06-07T14:53:50.220,"{}"
2021-06-07T14:53:50.224,"{}"
2021-06-07T14:53:50.228,"{}"
2021-06-07T14:53:50.232,"{}"
2021-06-07T14:53:50.236,"{}"
2021-06-07T14:53:50.240,"{}"
2021-06-07T14:53:50.244,"{}"
2021-06-07T14:53:50.248,"{}"
2021-06-07T14:53:50.252,"{}"
2021-06-07T14:53:50.256,"{}"
2021-06-07T14:53:50.261,"{}"
2021-06-07T14:53:50.265,"{}"
2021-06-07T14:53:50.269,"{}"
2021-06-07T14:53:50.273,"{}"
2021-06-07T14:53:50.277,"{}"
2021-06-07T14:53:50.281,"{}"
2021-06-07T14:53:50.286,"{}"
2021-06-07T14:53:50.290,"{}"
2021-06-07T14:53:50.294,"{}"
2021-06-07T14:53:50.298,"{}"
2021-06-07T14:53:50.302,"{}"
2021-06-07T14:53:50.306,"{}"
2021-06-07T14:53:50.310,"{}"
2021-06-07T14:53:50.314,"{}"
2021-06-07T14:53:50.318,"{}"
2021-06-07T14:53:50.322,"{}"
2021-06-07T14:53:50.326,"{}"
2021-06-07T14:53:50.331,"{}"
2021-06-07T14:53:50.335,"{}"
2021-06-07T14:53:50.339,"{}"
2021-06-07T14:53:50.343,"{}"
2021-06-07T14:53:50.347,"{}"
2021-06-07T14:53:50.351,"{}"
2021-06-07T14:53:50.355,"{}"
2021-06-07T14:53:50.360,"{}"
2021-06-07T14:53:50.364,"{}"
2021-06-07T14:53:50.368,"{}"
2021-06-07T14:53:50.373,"{}"
2021-06-07T14:53:50.378,"{}"
2021-06-07T14:53:50.382,"{}"
2021-06-07T14:53:50.386,"{}"
2021-06-07T14:53:50.390,"{}"
2021-06-07T14:53:50.394,"{}"
2021-06-07T14:53:50.398,"{}"
2021-06-07T14:53:50.402,"{}"
2021-06-07T14:53:50.406,"{}"
2021-06-07T14:53:50.410,"{}"
2021-06-07T14:53:50.414,"{}"
2021-06-07T14:53:50.418,"{}"
2021-06-07T14:53:50.422,"{}"
2021-06-07T14:53:50.426,"{}"
2021-06-07T14:53:50.430,"{}"
2021-06-07T14:53:50.434,"{}"
2021-06-07T14:53:50.438,"{}"
2021-06-07T14:53:50.442,"{}"
2021-06-07T14:53:50.446,"{}"
2021-06-07T14:53:50.450,"{}"
2021-06-07T14:53:50.456,"{}"
2021-06-07T14:53:50.460,"{}"
2021-06-07T14:53:50.464,"{}"
2021-06-07T14:53:50.468,"{}"
2021-06-07T14:53:50.472,"{}"
2021-06-07T14:53:50.476,"{}"
2021-06-07T14:53:50.480,"{}"
2021-06-07T14:53:50.484,"{}"
2021-06-07T14:53:50.488,"{}"
2021-06-07T14:53:50.492,"{}"
2021-06-07T14:53:50.496,"{}"
2021-06-07T14:53:50.500,"{}"
2021-06-07T14:53:50.504,"{}"
2021-06-07T14:53:50.508,"{}"
2021-06-07T14:53:50.512,"{}"
2021-06-07T14:53:50.516,"{}"
2021-06-07T14:53:50.520,"{}"
2021-06-07T14:53:50.524,"{}"
2021-06-07T14:53:50.528,"{}"
2021-06-07T14:53:50.532,"{}"
2021-06-07T14:53:50.536,"{}"
2021-06-07T14:53:50.541,"{}"
2021-06-07T14:53:50.546,"{}"
2021-06-07T14:53:50.550,"{}"
2021-06-07T14:53:50.554,"{}"
2021-06-07T14:53:50.559,"{}"
2021-06-07T14:53:50.562,"{}"
2021-06-07T14:53:50.566,"{}"
2021-06-07T14:53:50.570,"{}"
2021-06-07T14:53:50.574,"{}"
2021-06-07T14:53:50.578,"{}"
2021-06-07T14:53:50.582,"{}"
2021-06-07T14:53:50.586,"{}"
2021-06-07T14:53:50.590,"{}"
2021-06-07T14:53:50.594,"{}"
2021-06-07T14:53:50.598,"{}"
2021-06-07T14:53:50.603,"{}"
2021-06-07T14:53:50.607,"{}"
2021-06-07T14:53:50.611,"{}"
2021-06-07T14:53:50.615,"{}"
2021-06-07T14:53:50.619,"{}"
2021-06-07T14:53:50.623,"{}"
2021-06-07T14:53:50.627,"{}"
2021-06-07T14:53:50.631,"{}"
2021-06-07T14:53:50.635,"{}"
2021-06-07T14:53:50.639,"{}"
2021-06-07T14:53:50.643,"{}"
2021-06-07T14:53:50.647,"{}"
2021-06-07T14:53:50.651,"{}"
2021-06-07T14:53:50.655,"{}"
2021-06-07T14:53:50.659,"{}"
2021-06-07T14:53:50.663,"{}"
2021-06-07T14:53:50.667,"{}"
2021-06-07T14:53:50.671,"{}"
2021-06-07T14:53:50.675,"{}"
2021-06-07T14:53:50.679,"{}"
2021-06-07T14:53:50.683,"{}"
2021-06-07T14:53:50.687,"{}"
2021-06-07T14:53:50.691,"{}"
2021-06-07T14:53:50.695,"{}"
2021-06-07T14:53:50.699,"{}"
2021-06-07T14:53:50.703,"{}"
2021-06-07T14:53:50.707,"{}"
2021-06-07T14:53:50.712,"{}"
2021-06-07T14:53:50.716,"{}"
2021-06-07T14:53:50.720,"{}"
2021-06-07T14:53:50.724,"{}"
2021-06-07T14:53:50.728,"{}"
2021-06-07T14:53:50.732,"{}"
2021-06-07T14:53:50.736,"{}"
2021-06-07T14:53:50.740,"{}"
2021-06-07T14:53:50.744,"{}"
2021-06-07T14:53:50.748,"{}"
2021-06-07T14:53:50.752,"{}"
2021-06-07T14:53:50.756,"{}"
2021-06-07T14:53:50.760,"{}"
2021-06-07T14:53:50.764,"{}"
2021-06-07T14:53:50.768,"{}"
2021-06-07T14:53:50.772,"{}"
2021-06-07T14:53:50.776,"{}"
2021-06-07T14:53:50.780,"{}"
2021-06-07T14:53:50.784,"{}"
2021-06-07T14:53:50.788,"{}"
2021-06-07T14:53:50.792,"{}"
2021-06-07T14:53:50.796,"{}"
2021-06-07T14:53:50.801,"{}"
2021-06-07T14:53:50.805,"{}"
2021-06-07T14:53:50.809,"{}"
2021-06-07T14:53:50.813,"{}"
2021-06-07T14:53:50.817,"{}"
2021-06-07T14:53:50.821,"{}"
2021-06-07T14:53:50.825,"{}"
2021-06-07T14:53:50.831,"{}"
2021-06-07T14:53:50.836,"{}"
2021-06-07T14:53:50.842,"{}"
2021-06-07T14:53:50.846,"{}"
2021-06-07T14:53:50.851,"{}"
2021-06-07T14:53:50.855,"{}"
2021-06-07T14:53:50.859,"{}"
2021-06-07T14:53:50.863,"{}"
2021-06-07T14:53:50.867,"{}"
2021-06-07T14:53:50.871,"{}"
2021-06-07T14:53:50.875,"{}"
2021-06-07T14:53:50.879,"{}"
2021-06-07T14:53:50.883,"{}"
2021-06-07T14:53:50.887,"{}"
2021-06-07T14:53:50.891,"{}"
2021-06-07T14:53:50.895,"{}"
2021-06-07T14:53:50.899,"{}"
2021-06-07T14:53:50.903,"{}"
2021-06-07T14:53:50.907,"{}"
2021-06-07T14:53:50.911,"{}"
2021-06-07T14:53:50.915,"{}"
2021-06-07T14:53:50.919,"{}"
2021-06-07T14:53:50.924,"{}"
2021-06-07T14:53:50.928,"{}"
2021-06-07T14:53:50.932,"{}"
2021-06-07T14:53:50.936,"{}"
2021-06-07T14:53:50.939,"{}"
2021-06-07T14:53:50.944,"{}"
2021-06-07T14:53:50.948,"{}"
2021-06-07T14:53:50.952,"{}"
2021-06-07T14:53:50.956,"{}"
2021-06-07T14:53:50.960,"{}"
2021-06-07T14:53:50.964,"{}"
2021-06-07T14:53:50.969,"{}"
2021-06-07T14:53:50.974,"{}"
2021-06-07T14:53:50.978,"{}"
2021-06-07T14:53:50.982,"{}"
2021-06-07T14:53:50.986,"{}"
2021-06-07T14:53:50.990,"{}"
2021-06-07T14:53:50.994,"{}"
2021-06-07T14:53:50.998,"{}"
2021-06-07T14:53:51.002,"{}"
2021-06-07T14:53:51.006,"{}"
2021-06-07T14:53:51.010,"{}"
2021-06-07T14:53:51.015,"{}"
2021-06-07T14:53:51.019,"{}"
2021-06-07T14:53:51.023,"{}"
2021-06-07T14:53:51.027,"{}"
2021-06-07T14:53:51.031,"{}"
2021-06-07T14:53:51.035,"{}"
2021-06-07T14:53:51.039,"{}"
2021-06-07T14:53:51.043,"{}"
2021-06-07T14:53:51.047,"{}"
2021-06-07T14:53:51.051,"{}"
2021-06-07T14:53:51.055,"{}"
2021-06-07T14:53:51.060,"{}"
2021-06-07T14:53:51.064,"{}"
2021-06-07T14:53:51.068,"{}"
2021-06-07T14:53:51.072,"{}"
2021-06-07T14:53:51.076,"{}"
2021-06-07T14:53:51.080,"{}"
2021-06-07T14:53:51.084,"{}"
2021-06-07T14:53:51.088,"{}"
2021-06-07T14:53:51.092,"{}"
2021-06-07T14:53:51.096,"{}"
2021-06-07T14:53:51.100,"{}"
2021-06-07T14:53:51.104,"{}"
2021-06-07T14:53:51.109,"{}"
2021-06-07T14:53:51.113,"{}"
2021-06-07T14:53:51.117,"{}"
2021-06-07T14:53:51.121,"{}"
2021-06-07T14:53:51.126,"{}"
2021-06-07T14:53:51.130,"{}"
2021-06-07T14:53:51.134,"{}"
2021-06-07T14:53:51.138,"{}"
2021-06-07T14:53:51.142,"{}"
2021-06-07T14:53:51.147,"{}"
2021-06-07T14:53:51.151,"{}"
2021-06-07T14:53:51.155,"{}"
2021-06-07T14:53:51.159,"{}"
2021-06-07T14:53:51.164,"{}"
2021-06-07T14:53:51.168,"{}"
2021-06-07T14:53:51.172,"{}"
2021-06-07T14:53:51.176,"{}"
2021-06-07T14:53:51.180,"{}"
2021-06-07T14:53:51.184,"{}"
2021-06-07T14:53:51.188,"{}"
2021-06-07T14:53:51.192,"{}"
2021-06-07T14:53:51.196,"{}"
2021-06-07T14:53:51.200,"{}"
2021-06-07T14:53:51.204,"{}"
2021-06-07T14:53:51.208,"{}"
2021-06-07T14:53:51.212,"{}"
2021-06-07T14:53:51.216,"{}"
2021-06-07T14:53:51.220,"{}"
2021-06-07T14:53:51.225,"{}"
2021-06-07T14:53:51.229,"{}"
2021-06-07T14:53:51.233,"{}"
2021-06-07T14:53:51.237,"{}"
2021-06-07T14:53:51.241,"{}"
2021-06-07T14:53:51.245,"{}"
2021-06-07T14:53:51.249,"{}"
2021-06-07T14:53:51.253,"{}"
2021-06-07T14:53:51.257,"{}"
2021-06-07T14:53:51.261,"{}"
2021-06-07T14:53:51.265,"{}"
2021-06-07T14:53:51.269,"{}"
2021-06-07T14:53:51.273,"{}"
2021-06-07T14:53:51.277,"{}"
2021-06-07T14:53:51.281,"{}"
2021-06-07T14:53:51.285,"{}"
2021-06-07T14:53:51.289,"{}"
2021-06-07T14:53:51.293,"{}"
2021-06-07T14:53:51.297,"{}"
2021-06-07T14:53:51.301,"{}"
2021-06-07T14:53:51.305,"{}"
2021-06-07T14:53:51.310,"{}"
2021-06-07T14:53:51.315,"{}"
2021-06-07T14:53:51.319,"{}"
2021-06-07T14:53:51.324,"{}"
2021-06-07T14:53:51.328,"{}"
2021-06-07T14:53:51.332,"{}"
2021-06-07T14:53:51.336,"{}"
2021-06-07T14:53:51.340,"{}"
2021-06-07T14:53:51.344,"{}"
2021-06-07T14:53:51.348,"{}"
2021-06-07T14:53:51.352,"{}"
2021-06-07T14:53:51.358,"{}"
2021-06-07T14:53:51.362,"{}"
2021-06-07T14:53:51.366,"{}"
2021-06-07T14:53:51.370,"{}"
2021-06-07T14:53:51.374,"{}"
2021-06-07T14:53:51.378,"{}"
2021-06-07T14:53:51.382,"{}"
2021-06-07T14:53:51.386,"{}"
2021-06-07T14:53:51.390,"{}"
2021-06-07T14:53:51.394,"{}"
2021-06-07T14:53:51.398,"{}"
2021-06-07T14:53:51.402,"{}"
2021-06-07T14:53:51.406,"{}"
2021-06-07T14:53:51.411,"{}"
2021-06-07T14:53:51.415,"{}"
2021-06-07T14:53:51.419,"{}"
2021-06-07T14:53:51.423,"{}"
2021-06-07T14:53:51.427,"{}"
2021-06-07T14:53:51.431,"{}"
2021-06-07T14:53:51.435,"{}"
2021-06-07T14:53:51.439,"{}"
2021-06-07T14:53:51.443,"{}"
2021-06-07T14:53:51.447,"{}"
2021-06-07T14:53:51.451,"{}"
2021-06-07T14:53:51.455,"{}"
2021-06-07T14:53:51.458,"{}"
2021-06-07T14:53:51.462,"{}"
2021-06-07T14:53:51.466,"{}"
2021-06-07T14:53:51.470,"{}"
2021-06-07T14:53:51.474,"{}"
2021-06-07T14:53:51.478,"{}"
2021-06-07T14:53:51.482,"{}"
2021-06-07T14:53:51.486,"{}"
2021-06-07T14:53:51.490,"{}"
2021-06-07T14:53:51.494,"{}"
2021-06-07T14:53:51.498,"{}"
2021-06-07T14:53:51.502,"{}"
2021-06-07T14:53:51.506,"{}"
2021-06-07T14:53:51.510,"{}"
2021-06-07T14:53:51.514,"{}"
2021-06-07T14:53:51.518,"{}"
2021-06-07T14:53:51.522,"{}"
2021-06-07T14:53:51.526,"{}"
2021-06-07T14:53:51.530,"{}"
2021-06-07T14:53:51.534,"{}"
2021-06-07T14:53:51.538,"{}"
2021-06-07T14:53:51.542,"{}"
2021-06-07T14:53:51.546,"{}"
2021-06-07T14:53:51.551,"{}"
2021-06-07T14:53:51.555,"{}"
2021-06-07T14:53:51.559,"{}"
2021-06-07T14:53:51.563,"{}"
2021-06-07T14:53:51.567,"{}"
2021-06-07T14:53:51.571,"{}"
2021-06-07T14:53:51.576,"{}"
2021-06-07T14:53:51.580,"{}"
2021-06-07T14:53:51.584,"{}"
2021-06-07T14:53:51.588,"{}"
2021-06-07T14:53:51.592,"{}"
2021-06-07T14:53:51.596,"{}"
2021-06-07T14:53:51.600,"{}"
2021-06-07T14:53:51.604,"{}"
2021-06-07T14:53:51.608,"{}"
2021-06-07T14:53:51.612,"{}"
2021-06-07T14:53:51.616,"{}"
2021-06-07T14:53:51.621,"{}"
2021-06-07T14:53:51.626,"{}"
2021-06-07T14:53:51.630,"{}"
2021-06-07T14:53:51.634,"{}"
2021-06-07T14:53:51.638,"{}"
2021-06-07T14:53:51.642,"{}"
2021-06-07T14:53:51.646,"{}"
2021-06-07T14:53:51.651,"{}"
2021-06-07T14:53:51.655,"{}"
2021-06-07T14:53:51.659,"{}"
2021-06-07T14:53:51.663,"{}"
2021-06-07T14:53:51.667,"{}"
2021-06-07T14:53:51.672,"{}"
2021-06-07T14:53:51.677,"{}"
2021-06-07T14:53:51.682,"{}"
2021-06-07T14:53:51.686,"{}"
2021-06-07T14:53:51.690,"{}"
2021-06-07T14:53:51.694,"{}"
2021-06-07T14:53:51.698,"{}"
2021-06-07T14:53:51.702,"{}"
2021-06-07T14:53:51.706,"{}"
2021-06-07T14:53:51.710,"{}"
2021-06-07T14:53:51.714,"{}"
2021-06-07T14:53:51.718,"{}"
2021-06-07T14:53:51.722,"{}"
2021-06-07T14:53:51.726,"{}"
2021-06-07T14:53:51.732,"{}"
2021-06-07T14:53:51.740,"{}"
2021-06-07T14:53:51.744,"{}"
2021-06-07T14:53:51.748,"{}"
2021-06-07T14:53:51.752,"{}"
2021-06-07T14:53:51.756,"{}"
2021-06-07T14:53:51.760,"{}"
2021-06-07T14:53:51.764,"{}"
2021-06-07T14:53:51.768,"{}"
2021-06-07T14:53:51.772,"{}"
2021-06-07T14:53:51.776,"{}"
2021-06-07T14:53:51.780,"{}"
2021-06-07T14:53:51.785,"{}"
2021-06-07T14:53:51.789,"{}"
2021-06-07T14:53:51.793,"{}"
2021-06-07T14:53:51.797,"{}"
2021-06-07T14:53:51.801,"{}"
2021-06-07T14:53:51.805,"{}"
2021-06-07T14:53:51.809,"{}"
2021-06-07T14:53:51.813,"{}"
2021-06-07T14:53:51.818,"{}"
2021-06-07T14:53:51.822,"{}"
2021-06-07T14:53:51.826,"{}"
2021-06-07T14:53:51.831,"{}"
2021-06-07T14:53:51.835,"{}"
2021-06-07T14:53:51.839,"{}"
2021-06-07T14:53:51.842,"{}"
2021-06-07T14:53:51.846,"{}"
2021-06-07T14:53:51.850,"{}"
2021-06-07T14:53:51.854,"{}"
2021-06-07T14:53:51.858,"{}"
2021-06-07T14:53:51.862,"{}"
2021-06-07T14:53:51.867,"{}"
2021-06-07T14:53:51.872,"{}"
2021-06-07T14:53:51.876,"{}"
2021-06-07T14:53:51.880,"{}"
2021-06-07T14:53:51.884,"{}"
2021-06-07T14:53:51.888,"{}"
2021-06-07T14:53:51.893,"{}"
2021-06-07T14:53:51.897,"{}"
2021-06-07T14:53:51.901,"{}"
2021-06-07T14:53:51.905,"{}"
2021-06-07T14:53:51.909,"{}"
2021-06-07T14:53:51.913,"{}"
2021-06-07T14:53:51.918,"{}"
2021-06-07T14:53:51.922,"{}"
2021-06-07T14:53:51.926,"{}"
2021-06-07T14:53:51.930,"{}"
2021-06-07T14:53:51.934,"{}"
2021-06-07T14:53:51.938,"{}"
2021-06-07T14:53:51.943,"{}"
2021-06-07T14:53:51.947,"{}"
2021-06-07T14:53:51.951,"{}"
2021-06-07T14:53:51.955,"{}"
2021-06-07T14:53:51.959,"{}"
2021-06-07T14:53:51.963,"{}"
2021-06-07T14:53:51.967,"{}"
2021-06-07T14:53:51.971,"{}"
2021-06-07T14:53:51.976,"{}"
2021-06-07T14:53:51.980,"{}"
2021-06-07T14:53:51.984,"{}"
2021-06-07T14:53:51.988,"{}"
2021-06-07T14:53:51.992,"{}"
2021-06-07T14:53:51.996,"{}"
2021-06-07T14:53:52.000,"{}"
2021-06-07T14:53:52.004,"{}"
2021-06-07T14:53:52.008,"{}"
2021-06-07T14:53:52.012,"{}"
2021-06-07T14:53:52.017,"{}"
2021-06-07T14:53:52.021,"{}"
2021-06-07T14:53:52.025,"{}"
2021-06-07T14:53:52.029,"{}"
2021-06-07T14:53:52.033,"{}"
2021-06-07T14:53:52.037,"{}"
2021-06-07T14:53:52.041,"{}"
2021-06-07T14:53:52.045,"{}"
2021-06-07T14:53:52.049,"{}"
2021-06-07T14:53:52.053,"{}"
2021-06-07T14:53:52.057,"{}"
2021-06-07T14:53:52.062,"{}"
2021-06-07T14:53:52.067,"{}"
2021-06-07T14:53:52.071,"{}"
2021-06-07T14:53:52.075,"{}"
2021-06-07T14:53:52.079,"{}"
2021-06-07T14:53:52.083,"{}"
2021-06-07T14:53:52.087,"{}"
2021-06-07T14:53:52.091,"{}"
2021-06-07T14:53:52.095,"{}"
2021-06-07T14:53:52.101,"{}"
2021-06-07T14:53:52.107,"{}"
2021-06-07T14:53:52.111,"{}"
2021-06-07T14:53:52.115,"{}"
2021-06-07T14:53:52.119,"{}"
2021-06-07T14:53:52.123,"{}"
2021-06-07T14:53:52.127,"{}"
2021-06-07T14:53:52.136,"{}"
2021-06-07T14:53:52.140,"{}"
2021-06-07T14:53:52.144,"{}"
2021-06-07T14:53:52.148,"{}"
2021-06-07T14:53:52.152,"{}"
2021-06-07T14:53:52.157,"{}"
2021-06-07T14:53:52.162,"{}"
2021-06-07T14:53:52.166,"{}"
2021-06-07T14:53:52.170,"{}"
2021-06-07T14:53:52.174,"{}"
2021-06-07T14:53:52.178,"{}"
2021-06-07T14:53:52.182,"{}"
2021-06-07T14:53:52.186,"{}"
2021-06-07T14:53:52.190,"{}"
2021-06-07T14:53:52.194,"{}"
2021-06-07T14:53:52.198,"{}"
2021-06-07T14:53:52.203,"{}"
2021-06-07T14:53:52.207,"{}"
2021-06-07T14:53:52.211,"{}"
2021-06-07T14:53:52.214,"{}"
2021-06-07T14:53:52.218,"{}"
2021-06-07T14:53:52.223,"{}"
2021-06-07T14:53:52.227,"{}"
2021-06-07T14:53:52.231,"{}"
2021-06-07T14:53:52.235,"{}"
2021-06-07T14:53:52.240,"{}"
2021-06-07T14:53:52.244,"{}"
2021-06-07T14:53:52.248,"{}"
2021-06-07T14:53:52.252,"{}"
2021-06-07T14:53:52.256,"{}"
2021-06-07T14:53:52.260,"{}"
2021-06-07T14:53:52.264,"{}"
2021-06-07T14:53:52.268,"{}"
2021-06-07T14:53:52.272,"{}"
2021-06-07T14:53:52.276,"{}"
2021-06-07T14:53:52.281,"{}"
2021-06-07T14:53:52.286,"{}"
2021-06-07T14:53:52.290,"{}"
2021-06-07T14:53:52.294,"{}"
2021-06-07T14:53:52.299,"{}"
2021-06-07T14:53:52.304,"{}"
2021-06-07T14:53:52.308,"{}"
2021-06-07T14:53:52.312,"{}"
2021-06-07T14:53:52.316,"{}"
2021-06-07T14:53:52.320,"{}"
2021-06-07T14:53:52.325,"{}"
2021-06-07T14:53:52.329,"{}"
2021-06-07T14:53:52.334,"{}"
2021-06-07T14:53:52.339,"{}"
2021-06-07T14:53:52.343,"{}"
2021-06-07T14:53:52.347,"{}"
2021-06-07T14:53:52.351,"{}"
2021-06-07T14:53:52.355,"{}"
2021-06-07T14:53:52.359,"{}"
2021-06-07T14:53:52.363,"{}"
2021-06-07T14:53:52.368,"{}"
2021-06-07T14:53:52.372,"{}"
2021-06-07T14:53:52.376,"{}"
2021-06-07T14:53:52.380,"{}"
2021-06-07T14:53:52.384,"{}"
2021-06-07T14:53:52.388,"{}"
2021-06-07T14:53:52.392,"{}"
2021-06-07T14:53:52.396,"{}"
2021-06-07T14:53:52.400,"{}"
2021-06-07T14:53:52.405,"{}"
2021-06-07T14:53:52.409,"{}"
2021-06-07T14:53:52.413,"{}"
2021-06-07T14:53:52.417,"{}"
2021-06-07T14:53:52.421,"{}"
2021-06-07T14:53:52.426,"{}"
2021-06-07T14:53:52.430,"{}"
2021-06-07T14:53:52.434,"{}"
2021-06-07T14:53:52.438,"{}"
2021-06-07T14:53:52.443,"{}"
2021-06-07T14:53:52.447,"{}"
2021-06-07T14:53:52.451,"{}"
2021-06-07T14:53:52.455,"{}"
2021-06-07T14:53:52.459,"{}"
2021-06-07T14:53:52.463,"{}"
2021-06-07T14:53:52.468,"{}"
2021-06-07T14:53:52.473,"{}"
2021-06-07T14:53:52.478,"{}"
2021-06-07T14:53:52.482,"{}"
2021-06-07T14:53:52.486,"{}"
2021-06-07T14:53:52.492,"{}"
2021-06-07T14:53:52.496,"{}"
2021-06-07T14:53:52.500,"{}"
2021-06-07T14:53:52.504,"{}"
2021-06-07T14:53:52.508,"{}"
2021-06-07T14:53:52.512,"{}"
2021-06-07T14:53:52.516,"{}"
2021-06-07T14:53:52.520,"{}"
2021-06-07T14:53:52.524,"{}"
2021-06-07T14:53:52.528,"{}"
2021-06-07T14:53:52.532,"{}"
2021-06-07T14:53:52.536,"{}"
2021-06-07T14:53:52.540,"{}"
2021-06-07T14:53:52.544,"{}"
2021-06-07T14:53:52.548,"{}"
2021-06-07T14:53:52.552,"{}"
2021-06-07T14:53:52.556,"{}"
2021-06-07T14:53:52.560,"{}"
2021-06-07T14:53:52.564,"{}"
2021-06-07T14:53:52.569,"{}"
2021-06-07T14:53:52.573,"{}"
2021-06-07T14:53:52.577,"{}"
2021-06-07T14:53:52.581,"{}"
2021-06-07T14:53:52.585,"{}"
2021-06-07T14:53:52.589,"{}"
2021-06-07T14:53:52.592,"{}"
2021-06-07T14:53:52.596,"{}"
2021-06-07T14:53:52.600,"{}"
2021-06-07T14:53:52.604,"{}"
2021-06-07T14:53:52.608,"{}"
2021-06-07T14:53:52.612,"{}"
2021-06-07T14:53:52.616,"{}"
2021-06-07T14:53:52.620,"{}"
2021-06-07T14:53:52.624,"{}"
2021-06-07T14:53:52.629,"{}"
2021-06-07T14:53:52.633,"{}"
2021-06-07T14:53:52.637,"{}"
2021-06-07T14:53:52.641,"{}"
2021-06-07T14:53:52.645,"{}"
2021-06-07T14:53:52.649,"{}"
2021-06-07T14:53:52.653,"{}"
2021-06-07T14:53:52.657,"{}"
2021-06-07T14:53:52.661,"{}"
2021-06-07T14:53:52.665,"{}"
2021-06-07T14:53:52.669,"{}"
2021-06-07T14:53:52.673,"{}"
2021-06-07T14:53:52.676,"{}"
2021-06-07T14:53:52.680,"{}"
2021-06-07T14:53:52.684,"{}"
2021-06-07T14:53:52.688,"{}"
2021-06-07T14:53:52.692,"{}"
2021-06-07T14:53:52.696,"{}"
2021-06-07T14:53:52.700,"{}"
2021-06-07T14:53:52.704,"{}"
2021-06-07T14:53:52.708,"{}"
2021-06-07T14:53:52.712,"{}"
2021-06-07T14:53:52.716,"{}"
2021-06-07T14:53:52.720,"{}"
2021-06-07T14:53:52.724,"{}"
2021-06-07T14:53:52.728,"{}"
2021-06-07T14:53:52.732,"{}"
2021-06-07T14:53:52.736,"{}"
2021-06-07T14:53:52.740,"{}"
2021-06-07T14:53:52.744,"{}"
2021-06-07T14:53:52.748,"{}"
2021-06-07T14:53:52.752,"{}"
2021-06-07T14:53:52.756,"{}"
2021-06-07T14:53:52.760,"{}"
2021-06-07T14:53:52.764,"{}"
2021-06-07T14:53:52.768,"{}"
2021-06-07T14:53:52.772,"{}"
2021-06-07T14:53:52.776,"{}"
2021-06-07T14:53:52.780,"{}"
2021-06-07T14:53:52.784,"{}"
2021-06-07T14:53:52.788,"{}"
2021-06-07T14:53:52.792,"{}"
2021-06-07T14:53:52.796,"{}"
2021-06-07T14:53:52.800,"{}"
2021-06-07T14:53:52.804,"{}"
2021-06-07T14:53:52.808,"{}"
2021-06-07T14:53:52.812,"{}"
2021-06-07T14:53:52.816,"{}"
2021-06-07T14:53:52.820,"{}"
2021-06-07T14:53:52.824,"{}"
2021-06-07T14:53:52.828,"{}"
2021-06-07T14:53:52.832,"{}"
2021-06-07T14:53:52.836,"{}"
2021-06-07T14:53:52.840,"{}"
2021-06-07T14:53:52.844,"{}"
2021-06-07T14:53:52.848,"{}"
2021-06-07T14:53:52.852,"{}"
2021-06-07T14:53:52.856,"{}"
2021-06-07T14:53:52.860,"{}"
2021-06-07T14:53:52.864,"{}"
2021-06-07T14:53:52.868,"{}"
2021-06-07T14:53:52.872,"{}"
2021-06-07T14:53:52.876,"{}"
2021-06-07T14:53:52.880,"{}"
2021-06-07T14:53:52.884,"{}"
2021-06-07T14:53:52.888,"{}"
2021-06-07T14:53:52.892,"{}"
2021-06-07T14:53:52.896,"{}"
2021-06-07T14:53:52.900,"{}"
2021-06-07T14:53:52.904,"{}"
2021-06-07T14:53:52.908,"{}"
2021-06-07T14:53:52.912,"{}"
2021-06-07T14:53:52.916,"{}"
2021-06-07T14:53:52.920,"{}"
2021-06-07T14:53:52.924,"{}"
2021-06-07T14:53:52.928,"{}"
2021-06-07T14:53:52.932,"{}"
2021-06-07T14:53:52.936,"{}"
2021-06-07T14:53:52.940,"{}"
2021-06-07T14:53:52.946,"{}"
2021-06-07T14:53:52.950,"{}"
2021-06-07T14:53:52.956,"{}"
2021-06-07T14:53:52.960,"{}"
2021-06-07T14:53:52.965,"{}"
2021-06-07T14:53:52.969,"{}"
2021-06-07T14:53:52.973,"{}"
