time,mouse_dx,mouse_dy,mouse_scroll
2021-06-07T14:53:14.882,0,0,0
2021-06-07T14:53:14.886,0,0,0
2021-06-07T14:53:14.890,0,0,0
2021-06-07T14:53:14.894,0,0,0
2021-06-07T14:53:14.899,0,0,0
2021-06-07T14:53:14.903,0,0,0
2021-06-07T14:53:14.907,0,0,0
2021-06-07T14:53:14.912,0,0,0
2021-06-07T14:53:14.917,0,0,0
2021-06-07T14:53:14.920,0,0,0
2021-06-07T14:53:14.926,0,0,0
2021-06-07T14:53:14.930,0,0,0
2021-06-07T14:53:14.934,0,0,0
2021-06-07T14:53:14.938,0,0,0
2021-06-07T14:53:14.942,0,0,0
2021-06-07T14:53:14.946,0,0,0
2021-06-07T14:53:14.950,0,0,0
2021-06-07T14:53:14.955,219,28,0
2021-06-07T14:53:14.959,0,0,0
2021-06-07T14:53:14.964,0,0,0
2021-06-07T14:53:14.968,0,0,0
2021-06-07T14:53:14.972,0,0,0
2021-06-07T14:53:14.976,0,0,0
2021-06-07T14:53:14.981,0,0,0
2021-06-07T14:53:14.985,0,0,0
2021-06-07T14:53:14.989,0,0,0
2021-06-07T14:53:14.993,0,0,0
2021-06-07T14:53:14.997,0,0,0
2021-06-07T14:53:15.001,0,0,0
2021-06-07T14:53:15.005,0,0,0
2021-06-07T14:53:15.009,0,0,0
2021-06-07T14:53:15.013,0,0,0
2021-06-07T14:53:15.017,0,0,0
2021-06-07T14:53:15.021,0,0,0
2021-06-07T14:53:15.025,0,0,0
2021-06-07T14:53:15.030,0,0,0
2021-06-07T14:53:15.034,0,0,0
2021-06-07T14:53:15.039,0,0,0
2021-06-07T14:53:15.042,0,0,0
2021-06-07T14:53:15.046,0,0,0
2021-06-07T14:53:15.050,0,0,0
2021-06-07T14:53:15.054,0,0,0
2021-06-07T14:53:15.060,0,0,0
2021-06-07T14:53:15.063,0,0,0
2021-06-07T14:53:15.069,0,0,0
2021-06-07T14:53:15.072,0,0,0
2021-06-07T14:53:15.076,0,0,0
2021-06-07T14:53:15.080,0,0,0
2021-06-07T14:53:15.085,0,0,0
2021-06-07T14:53:15.089,0,0,0
2021-06-07T14:53:15.093,0,0,0
2021-06-07T14:53:15.097,0,0,0
2021-06-07T14:53:15.102,219,28,0
2021-06-07T14:53:15.106,0,0,0
2021-06-07T14:53:15.110,0,0,0
2021-06-07T14:53:15.114,0,0,0
2021-06-07T14:53:15.118,0,0,0
2021-06-07T14:53:15.123,0,0,0
2021-06-07T14:53:15.127,0,0,0
2021-06-07T14:53:15.131,0,0,0
2021-06-07T14:53:15.135,0,0,0
2021-06-07T14:53:15.139,0,0,0
2021-06-07T14:53:15.143,0,0,0
2021-06-07T14:53:15.146,0,0,0
2021-06-07T14:53:15.150,218,28,0
2021-06-07T14:53:15.155,0,0,0
2021-06-07T14:53:15.159,0,0,0
2021-06-07T14:53:15.163,0,0,0
2021-06-07T14:53:15.167,0,0,0
2021-06-07T14:53:15.171,0,0,0
2021-06-07T14:53:15.175,0,0,0
2021-06-07T14:53:15.179,0,0,0
2021-06-07T14:53:15.184,0,0,0
2021-06-07T14:53:15.189,0,0,0
2021-06-07T14:53:15.193,0,0,0
2021-06-07T14:53:15.199,0,0,0
2021-06-07T14:53:15.204,0,0,0
2021-06-07T14:53:15.208,218,28,0
2021-06-07T14:53:15.212,0,0,0
2021-06-07T14:53:15.217,0,0,0
2021-06-07T14:53:15.221,0,0,0
2021-06-07T14:53:15.225,0,0,0
2021-06-07T14:53:15.229,0,0,0
2021-06-07T14:53:15.233,0,0,0
2021-06-07T14:53:15.237,0,0,0
2021-06-07T14:53:15.241,0,0,0
2021-06-07T14:53:15.245,0,0,0
2021-06-07T14:53:15.249,0,0,0
2021-06-07T14:53:15.253,0,0,0
2021-06-07T14:53:15.257,0,0,0
2021-06-07T14:53:15.261,0,0,0
2021-06-07T14:53:15.265,0,0,0
2021-06-07T14:53:15.269,0,0,0
2021-06-07T14:53:15.275,0,0,0
2021-06-07T14:53:15.278,0,0,0
2021-06-07T14:53:15.282,0,0,0
2021-06-07T14:53:15.286,0,0,0
2021-06-07T14:53:15.290,0,0,0
2021-06-07T14:53:15.294,0,0,0
2021-06-07T14:53:15.298,0,0,0
2021-06-07T14:53:15.302,0,0,0
2021-06-07T14:53:15.307,0,0,0
2021-06-07T14:53:15.311,0,0,0
2021-06-07T14:53:15.316,0,0,0
2021-06-07T14:53:15.320,0,0,0
2021-06-07T14:53:15.324,0,0,0
2021-06-07T14:53:15.328,0,0,0
2021-06-07T14:53:15.333,0,0,0
2021-06-07T14:53:15.338,0,0,0
2021-06-07T14:53:15.342,0,0,0
2021-06-07T14:53:15.346,0,0,0
2021-06-07T14:53:15.350,0,0,0
2021-06-07T14:53:15.354,0,0,0
2021-06-07T14:53:15.358,0,0,0
2021-06-07T14:53:15.362,0,0,0
2021-06-07T14:53:15.366,0,0,0
2021-06-07T14:53:15.370,0,0,0
2021-06-07T14:53:15.374,0,0,0
2021-06-07T14:53:15.378,0,0,0
2021-06-07T14:53:15.383,0,0,0
2021-06-07T14:53:15.387,0,0,0
2021-06-07T14:53:15.391,0,0,0
2021-06-07T14:53:15.395,0,0,0
2021-06-07T14:53:15.399,0,0,0
2021-06-07T14:53:15.403,0,0,0
2021-06-07T14:53:15.407,0,0,0
2021-06-07T14:53:15.411,0,0,0
2021-06-07T14:53:15.415,0,0,0
2021-06-07T14:53:15.419,0,0,0
2021-06-07T14:53:15.423,0,0,0
2021-06-07T14:53:15.427,0,0,0
2021-06-07T14:53:15.431,0,0,0
2021-06-07T14:53:15.435,0,0,0
2021-06-07T14:53:15.439,0,0,0
2021-06-07T14:53:15.443,0,0,0
2021-06-07T14:53:15.447,0,0,0
2021-06-07T14:53:15.451,0,0,0
2021-06-07T14:53:15.455,0,0,0
2021-06-07T14:53:15.459,0,0,0
2021-06-07T14:53:15.464,0,0,0
2021-06-07T14:53:15.470,0,0,0
2021-06-07T14:53:15.474,0,0,0
2021-06-07T14:53:15.478,0,0,0
2021-06-07T14:53:15.483,219,27,0
2021-06-07T14:53:15.488,0,0,0
2021-06-07T14:53:15.493,0,0,0
2021-06-07T14:53:15.497,0,0,0
2021-06-07T14:53:15.501,218,28,0
2021-06-07T14:53:15.505,0,0,0
2021-06-07T14:53:15.509,0,0,0
2021-06-07T14:53:15.513,0,0,0
2021-06-07T14:53:15.517,0,0,0
2021-06-07T14:53:15.521,0,0,0
2021-06-07T14:53:15.525,0,0,0
2021-06-07T14:53:15.529,0,0,0
2021-06-07T14:53:15.533,0,0,0
2021-06-07T14:53:15.537,0,0,0
2021-06-07T14:53:15.541,0,0,0
2021-06-07T14:53:15.545,0,0,0
2021-06-07T14:53:15.549,0,0,0
2021-06-07T14:53:15.553,0,0,0
2021-06-07T14:53:15.557,0,0,0
2021-06-07T14:53:15.561,0,0,0
2021-06-07T14:53:15.565,0,0,0
2021-06-07T14:53:15.569,0,0,0
2021-06-07T14:53:15.573,0,0,0
2021-06-07T14:53:15.578,0,0,0
2021-06-07T14:53:15.583,0,0,0
2021-06-07T14:53:15.587,0,0,0
2021-06-07T14:53:15.592,0,0,0
2021-06-07T14:53:15.596,218,28,0
2021-06-07T14:53:15.600,0,0,0
2021-06-07T14:53:15.605,0,0,0
2021-06-07T14:53:15.609,0,0,0
2021-06-07T14:53:15.613,0,0,0
2021-06-07T14:53:15.618,0,0,0
2021-06-07T14:53:15.622,0,0,0
2021-06-07T14:53:15.626,0,0,0
2021-06-07T14:53:15.631,0,0,0
2021-06-07T14:53:15.637,0,0,0
2021-06-07T14:53:15.641,0,0,0
2021-06-07T14:53:15.645,0,0,0
2021-06-07T14:53:15.649,0,0,0
2021-06-07T14:53:15.653,0,0,0
2021-06-07T14:53:15.657,0,0,0
2021-06-07T14:53:15.661,0,0,0
2021-06-07T14:53:15.665,0,0,0
2021-06-07T14:53:15.669,0,0,0
2021-06-07T14:53:15.673,0,0,0
2021-06-07T14:53:15.677,0,0,0
2021-06-07T14:53:15.681,0,0,0
2021-06-07T14:53:15.685,0,0,0
2021-06-07T14:53:15.690,0,0,0
2021-06-07T14:53:15.694,0,0,0
2021-06-07T14:53:15.698,0,0,0
2021-06-07T14:53:15.702,0,0,0
2021-06-07T14:53:15.706,0,0,0
2021-06-07T14:53:15.710,0,0,0
2021-06-07T14:53:15.714,0,0,0
2021-06-07T14:53:15.718,0,0,0
2021-06-07T14:53:15.722,0,0,0
2021-06-07T14:53:15.726,0,0,0
2021-06-07T14:53:15.731,0,0,0
2021-06-07T14:53:15.735,0,0,0
2021-06-07T14:53:15.739,0,0,0
2021-06-07T14:53:15.743,0,0,0
2021-06-07T14:53:15.747,0,0,0
2021-06-07T14:53:15.751,0,0,0
2021-06-07T14:53:15.757,0,0,0
2021-06-07T14:53:15.760,0,0,0
2021-06-07T14:53:15.764,0,0,0
2021-06-07T14:53:15.768,0,0,0
2021-06-07T14:53:15.772,0,0,0
2021-06-07T14:53:15.777,0,0,0
2021-06-07T14:53:15.781,0,0,0
2021-06-07T14:53:15.785,0,0,0
2021-06-07T14:53:15.789,0,0,0
2021-06-07T14:53:15.793,0,0,0
2021-06-07T14:53:15.797,0,0,0
2021-06-07T14:53:15.802,0,0,0
2021-06-07T14:53:15.806,0,0,0
2021-06-07T14:53:15.811,0,0,0
2021-06-07T14:53:15.815,0,0,0
2021-06-07T14:53:15.819,0,0,0
2021-06-07T14:53:15.823,0,0,0
2021-06-07T14:53:15.827,0,0,0
2021-06-07T14:53:15.831,0,0,0
2021-06-07T14:53:15.835,0,0,0
2021-06-07T14:53:15.839,0,0,0
2021-06-07T14:53:15.843,0,0,0
2021-06-07T14:53:15.847,0,0,0
2021-06-07T14:53:15.851,0,0,0
2021-06-07T14:53:15.855,0,0,0
2021-06-07T14:53:15.860,0,0,0
2021-06-07T14:53:15.864,0,0,0
2021-06-07T14:53:15.870,0,0,0
2021-06-07T14:53:15.874,0,0,0
2021-06-07T14:53:15.878,0,0,0
2021-06-07T14:53:15.882,0,0,0
2021-06-07T14:53:15.887,0,0,0
2021-06-07T14:53:15.890,0,0,0
2021-06-07T14:53:15.896,0,0,0
2021-06-07T14:53:15.900,0,0,0
2021-06-07T14:53:15.903,0,0,0
2021-06-07T14:53:15.907,0,0,0
2021-06-07T14:53:15.911,0,0,0
2021-06-07T14:53:15.916,0,0,0
2021-06-07T14:53:15.921,0,0,0
2021-06-07T14:53:15.924,0,0,0
2021-06-07T14:53:15.929,0,0,0
2021-06-07T14:53:15.933,0,0,0
2021-06-07T14:53:15.937,0,0,0
2021-06-07T14:53:15.941,0,0,0
2021-06-07T14:53:15.946,0,0,0
2021-06-07T14:53:15.949,0,0,0
2021-06-07T14:53:15.953,0,0,0
2021-06-07T14:53:15.957,0,0,0
2021-06-07T14:53:15.961,0,0,0
2021-06-07T14:53:15.965,0,0,0
2021-06-07T14:53:15.969,0,0,0
2021-06-07T14:53:15.973,0,0,0
2021-06-07T14:53:15.978,0,0,0
2021-06-07T14:53:15.983,0,0,0
2021-06-07T14:53:15.986,0,0,0
2021-06-07T14:53:15.992,0,0,0
2021-06-07T14:53:15.995,0,0,0
2021-06-07T14:53:15.999,0,0,0
2021-06-07T14:53:16.005,0,0,0
2021-06-07T14:53:16.008,0,0,0
2021-06-07T14:53:16.013,0,0,0
2021-06-07T14:53:16.019,0,0,0
2021-06-07T14:53:16.024,0,0,0
2021-06-07T14:53:16.027,0,0,0
2021-06-07T14:53:16.033,0,0,0
2021-06-07T14:53:16.037,0,0,0
2021-06-07T14:53:16.041,218,27,0
2021-06-07T14:53:16.045,0,0,0
2021-06-07T14:53:16.049,0,0,0
2021-06-07T14:53:16.053,0,0,0
2021-06-07T14:53:16.057,0,0,0
2021-06-07T14:53:16.061,0,0,0
2021-06-07T14:53:16.065,0,0,0
2021-06-07T14:53:16.068,0,0,0
2021-06-07T14:53:16.072,218,28,0
2021-06-07T14:53:16.076,0,0,0
2021-06-07T14:53:16.080,0,0,0
2021-06-07T14:53:16.084,0,0,0
2021-06-07T14:53:16.088,0,0,0
2021-06-07T14:53:16.092,0,0,0
2021-06-07T14:53:16.096,0,0,0
2021-06-07T14:53:16.101,0,0,0
2021-06-07T14:53:16.105,0,0,0
2021-06-07T14:53:16.109,0,0,0
2021-06-07T14:53:16.113,0,0,0
2021-06-07T14:53:16.117,0,0,0
2021-06-07T14:53:16.122,0,0,0
2021-06-07T14:53:16.126,0,0,0
2021-06-07T14:53:16.130,0,0,0
2021-06-07T14:53:16.135,0,0,0
2021-06-07T14:53:16.139,0,0,0
2021-06-07T14:53:16.143,0,0,0
2021-06-07T14:53:16.147,0,0,0
2021-06-07T14:53:16.151,0,0,0
2021-06-07T14:53:16.155,0,0,0
2021-06-07T14:53:16.160,0,0,0
2021-06-07T14:53:16.165,218,28,0
2021-06-07T14:53:16.170,0,0,0
2021-06-07T14:53:16.174,0,0,0
2021-06-07T14:53:16.178,218,27,0
2021-06-07T14:53:16.182,0,0,0
2021-06-07T14:53:16.186,0,0,0
2021-06-07T14:53:16.190,0,0,0
2021-06-07T14:53:16.195,0,0,0
2021-06-07T14:53:16.199,218,27,0
2021-06-07T14:53:16.203,0,0,0
2021-06-07T14:53:16.207,0,0,0
2021-06-07T14:53:16.212,0,0,0
2021-06-07T14:53:16.216,0,0,0
2021-06-07T14:53:16.220,0,0,0
2021-06-07T14:53:16.224,217,27,0
2021-06-07T14:53:16.228,0,0,0
2021-06-07T14:53:16.233,0,0,0
2021-06-07T14:53:16.238,0,0,0
2021-06-07T14:53:16.242,0,0,0
2021-06-07T14:53:16.247,217,27,0
2021-06-07T14:53:16.251,0,0,0
2021-06-07T14:53:16.255,217,27,0
2021-06-07T14:53:16.260,0,0,0
2021-06-07T14:53:16.265,0,0,0
2021-06-07T14:53:16.270,217,27,0
2021-06-07T14:53:16.274,217,27,0
2021-06-07T14:53:16.278,0,0,0
2021-06-07T14:53:16.283,217,27,0
2021-06-07T14:53:16.287,217,27,0
2021-06-07T14:53:16.291,217,27,0
2021-06-07T14:53:16.295,216,27,0
2021-06-07T14:53:16.299,0,0,0
2021-06-07T14:53:16.303,216,27,0
2021-06-07T14:53:16.307,0,0,0
2021-06-07T14:53:16.311,432,54,0
2021-06-07T14:53:16.315,0,0,0
2021-06-07T14:53:16.319,432,54,0
2021-06-07T14:53:16.323,216,27,0
2021-06-07T14:53:16.327,216,27,0
2021-06-07T14:53:16.331,215,27,0
2021-06-07T14:53:16.335,0,0,0
2021-06-07T14:53:16.339,430,54,0
2021-06-07T14:53:16.343,0,0,0
2021-06-07T14:53:16.348,430,54,0
2021-06-07T14:53:16.352,0,0,0
2021-06-07T14:53:16.356,0,0,0
2021-06-07T14:53:16.360,215,26,0
2021-06-07T14:53:16.364,429,54,0
2021-06-07T14:53:16.368,0,0,0
2021-06-07T14:53:16.372,214,27,0
2021-06-07T14:53:16.376,214,27,0
2021-06-07T14:53:16.380,0,0,0
2021-06-07T14:53:16.384,0,0,0
2021-06-07T14:53:16.388,214,27,0
2021-06-07T14:53:16.392,214,27,0
2021-06-07T14:53:16.396,0,0,0
2021-06-07T14:53:16.400,0,0,0
2021-06-07T14:53:16.404,428,53,0
2021-06-07T14:53:16.409,214,27,0
2021-06-07T14:53:16.414,0,0,0
2021-06-07T14:53:16.417,426,54,0
2021-06-07T14:53:16.422,214,26,0
2021-06-07T14:53:16.426,0,0,0
2021-06-07T14:53:16.430,426,52,0
2021-06-07T14:53:16.434,0,0,0
2021-06-07T14:53:16.438,213,26,0
2021-06-07T14:53:16.442,0,0,0
2021-06-07T14:53:16.447,426,52,0
2021-06-07T14:53:16.451,213,26,0
2021-06-07T14:53:16.455,425,52,0
2021-06-07T14:53:16.460,212,26,0
2021-06-07T14:53:16.464,212,26,0
2021-06-07T14:53:16.468,212,26,0
2021-06-07T14:53:16.473,212,26,0
2021-06-07T14:53:16.476,424,52,0
2021-06-07T14:53:16.480,212,26,0
2021-06-07T14:53:16.485,0,0,0
2021-06-07T14:53:16.490,211,26,0
2021-06-07T14:53:16.493,422,51,0
2021-06-07T14:53:16.498,211,25,0
2021-06-07T14:53:16.501,211,26,0
2021-06-07T14:53:16.505,421,52,0
2021-06-07T14:53:16.510,0,0,0
2021-06-07T14:53:16.513,210,25,0
2021-06-07T14:53:16.518,420,50,0
2021-06-07T14:53:16.521,420,50,0
2021-06-07T14:53:16.527,418,50,0
2021-06-07T14:53:16.530,417,50,0
2021-06-07T14:53:16.536,208,25,0
2021-06-07T14:53:16.540,417,50,0
2021-06-07T14:53:16.544,416,50,0
2021-06-07T14:53:16.549,623,74,0
2021-06-07T14:53:16.553,415,50,0
2021-06-07T14:53:16.557,414,49,0
2021-06-07T14:53:16.562,413,49,0
2021-06-07T14:53:16.565,206,24,0
2021-06-07T14:53:16.569,412,48,0
2021-06-07T14:53:16.573,412,48,0
2021-06-07T14:53:16.577,205,24,0
2021-06-07T14:53:16.581,410,47,0
2021-06-07T14:53:16.585,204,24,0
2021-06-07T14:53:16.589,408,46,0
2021-06-07T14:53:16.593,408,46,0
2021-06-07T14:53:16.597,407,45,0
2021-06-07T14:53:16.601,406,46,0
2021-06-07T14:53:16.605,406,46,0
2021-06-07T14:53:16.609,406,46,0
2021-06-07T14:53:16.614,404,45,0
2021-06-07T14:53:16.618,202,23,0
2021-06-07T14:53:16.622,404,45,0
2021-06-07T14:53:16.626,403,46,0
2021-06-07T14:53:16.630,202,23,0
2021-06-07T14:53:16.634,201,23,0
2021-06-07T14:53:16.638,201,23,0
2021-06-07T14:53:16.642,402,45,0
2021-06-07T14:53:16.646,201,22,0
2021-06-07T14:53:16.650,201,22,0
2021-06-07T14:53:16.654,401,44,0
2021-06-07T14:53:16.658,201,22,0
2021-06-07T14:53:16.662,200,22,0
2021-06-07T14:53:16.666,400,44,0
2021-06-07T14:53:16.671,200,22,0
2021-06-07T14:53:16.676,200,22,0
2021-06-07T14:53:16.681,399,44,0
2021-06-07T14:53:16.686,398,44,0
2021-06-07T14:53:16.690,199,21,0
2021-06-07T14:53:16.694,0,0,0
2021-06-07T14:53:16.698,398,44,0
2021-06-07T14:53:16.702,0,0,0
2021-06-07T14:53:16.706,199,22,0
2021-06-07T14:53:16.710,199,22,0
2021-06-07T14:53:16.715,0,0,0
2021-06-07T14:53:16.719,198,22,0
2021-06-07T14:53:16.723,198,22,0
2021-06-07T14:53:16.727,0,0,0
2021-06-07T14:53:16.731,0,0,0
2021-06-07T14:53:16.736,198,22,0
2021-06-07T14:53:16.740,0,0,0
2021-06-07T14:53:16.744,0,0,0
2021-06-07T14:53:16.748,0,0,0
2021-06-07T14:53:16.752,198,22,0
2021-06-07T14:53:16.757,0,0,0
2021-06-07T14:53:16.760,198,22,0
2021-06-07T14:53:16.764,0,0,0
2021-06-07T14:53:16.768,198,22,0
2021-06-07T14:53:16.772,0,0,0
2021-06-07T14:53:16.776,0,0,0
2021-06-07T14:53:16.781,396,43,0
2021-06-07T14:53:16.785,0,0,0
2021-06-07T14:53:16.789,197,22,0
2021-06-07T14:53:16.793,197,22,0
2021-06-07T14:53:16.797,0,0,0
2021-06-07T14:53:16.801,197,22,0
2021-06-07T14:53:16.806,0,0,0
2021-06-07T14:53:16.811,197,22,0
2021-06-07T14:53:16.815,197,22,0
2021-06-07T14:53:16.820,0,0,0
2021-06-07T14:53:16.824,0,0,0
2021-06-07T14:53:16.829,197,22,0
2021-06-07T14:53:16.833,197,22,0
2021-06-07T14:53:16.837,0,0,0
2021-06-07T14:53:16.841,0,0,0
2021-06-07T14:53:16.845,197,22,0
2021-06-07T14:53:16.849,0,0,0
2021-06-07T14:53:16.853,0,0,0
2021-06-07T14:53:16.857,0,0,0
2021-06-07T14:53:16.861,0,0,0
2021-06-07T14:53:16.866,0,0,0
2021-06-07T14:53:16.871,0,0,0
2021-06-07T14:53:16.875,0,0,0
2021-06-07T14:53:16.880,0,0,0
2021-06-07T14:53:16.883,197,22,0
2021-06-07T14:53:16.887,0,0,0
2021-06-07T14:53:16.891,0,0,0
2021-06-07T14:53:16.897,0,0,0
2021-06-07T14:53:16.901,0,0,0
2021-06-07T14:53:16.905,0,0,0
2021-06-07T14:53:16.908,0,0,0
2021-06-07T14:53:16.913,0,0,0
2021-06-07T14:53:16.917,0,0,0
2021-06-07T14:53:16.921,0,0,0
2021-06-07T14:53:16.926,0,0,0
2021-06-07T14:53:16.930,0,0,0
2021-06-07T14:53:16.934,0,0,0
2021-06-07T14:53:16.938,197,22,0
2021-06-07T14:53:16.943,0,0,0
2021-06-07T14:53:16.947,0,0,0
2021-06-07T14:53:16.951,197,22,0
2021-06-07T14:53:16.955,197,22,0
2021-06-07T14:53:16.959,197,22,0
2021-06-07T14:53:16.963,198,22,0
2021-06-07T14:53:16.967,396,44,0
2021-06-07T14:53:16.971,396,44,0
2021-06-07T14:53:16.976,396,44,0
2021-06-07T14:53:16.979,398,44,0
2021-06-07T14:53:16.983,399,44,0
2021-06-07T14:53:16.987,400,44,0
2021-06-07T14:53:16.991,401,44,0
2021-06-07T14:53:16.996,403,44,0
2021-06-07T14:53:17.000,404,44,0
2021-06-07T14:53:17.005,611,66,0
2021-06-07T14:53:17.008,205,22,0
2021-06-07T14:53:17.012,411,44,0
2021-06-07T14:53:17.016,412,44,0
2021-06-07T14:53:17.020,414,44,0
2021-06-07T14:53:17.024,417,44,0
2021-06-07T14:53:17.028,418,44,0
2021-06-07T14:53:17.032,419,44,0
2021-06-07T14:53:17.036,420,44,0
2021-06-07T14:53:17.040,422,44,0
2021-06-07T14:53:17.044,423,44,0
2021-06-07T14:53:17.048,426,44,0
2021-06-07T14:53:17.052,425,44,0
2021-06-07T14:53:17.056,426,44,0
2021-06-07T14:53:17.060,427,44,0
2021-06-07T14:53:17.064,427,44,0
2021-06-07T14:53:17.069,642,66,0
2021-06-07T14:53:17.073,429,44,0
2021-06-07T14:53:17.077,214,22,0
2021-06-07T14:53:17.081,430,44,0
2021-06-07T14:53:17.086,215,22,0
2021-06-07T14:53:17.090,430,44,0
2021-06-07T14:53:17.094,0,0,0
2021-06-07T14:53:17.098,431,44,0
2021-06-07T14:53:17.102,215,22,0
2021-06-07T14:53:17.106,216,22,0
2021-06-07T14:53:17.110,216,22,0
2021-06-07T14:53:17.114,432,44,0
2021-06-07T14:53:17.118,0,0,0
2021-06-07T14:53:17.122,433,44,0
2021-06-07T14:53:17.126,433,44,0
2021-06-07T14:53:17.130,217,23,0
2021-06-07T14:53:17.134,434,44,0
2021-06-07T14:53:17.138,218,22,0
2021-06-07T14:53:17.144,218,22,0
2021-06-07T14:53:17.148,436,44,0
2021-06-07T14:53:17.152,437,44,0
2021-06-07T14:53:17.156,438,44,0
2021-06-07T14:53:17.160,438,45,0
2021-06-07T14:53:17.164,438,44,0
2021-06-07T14:53:17.168,440,44,0
2021-06-07T14:53:17.173,660,66,0
2021-06-07T14:53:17.177,440,44,0
2021-06-07T14:53:17.182,442,44,0
2021-06-07T14:53:17.186,442,46,0
2021-06-07T14:53:17.190,442,46,0
2021-06-07T14:53:17.196,666,69,0
2021-06-07T14:53:17.199,444,46,0
2021-06-07T14:53:17.203,444,46,0
2021-06-07T14:53:17.207,446,46,0
2021-06-07T14:53:17.212,446,46,0
2021-06-07T14:53:17.216,446,46,0
2021-06-07T14:53:17.220,447,46,0
2021-06-07T14:53:17.224,448,46,0
2021-06-07T14:53:17.228,448,46,0
2021-06-07T14:53:17.232,448,46,0
2021-06-07T14:53:17.237,675,69,0
2021-06-07T14:53:17.241,450,46,0
2021-06-07T14:53:17.245,450,46,0
2021-06-07T14:53:17.249,452,46,0
2021-06-07T14:53:17.253,452,46,0
2021-06-07T14:53:17.257,227,23,0
2021-06-07T14:53:17.263,227,23,0
2021-06-07T14:53:17.266,454,46,0
2021-06-07T14:53:17.269,228,23,0
2021-06-07T14:53:17.273,456,46,0
2021-06-07T14:53:17.279,685,69,0
2021-06-07T14:53:17.283,458,46,0
2021-06-07T14:53:17.287,460,46,0
2021-06-07T14:53:17.291,459,46,0
2021-06-07T14:53:17.295,461,46,0
2021-06-07T14:53:17.300,462,46,0
2021-06-07T14:53:17.304,462,46,0
2021-06-07T14:53:17.308,464,46,0
2021-06-07T14:53:17.312,464,46,0
2021-06-07T14:53:17.315,466,46,0
2021-06-07T14:53:17.319,466,46,0
2021-06-07T14:53:17.323,468,46,0
2021-06-07T14:53:17.327,469,46,0
2021-06-07T14:53:17.331,470,46,0
2021-06-07T14:53:17.335,469,46,0
2021-06-07T14:53:17.339,472,46,0
2021-06-07T14:53:17.343,472,46,0
2021-06-07T14:53:17.347,472,46,0
2021-06-07T14:53:17.351,237,23,0
2021-06-07T14:53:17.355,237,23,0
2021-06-07T14:53:17.360,238,23,0
2021-06-07T14:53:17.364,238,23,0
2021-06-07T14:53:17.369,476,46,0
2021-06-07T14:53:17.373,238,23,0
2021-06-07T14:53:17.377,0,0,0
2021-06-07T14:53:17.381,238,23,0
2021-06-07T14:53:17.385,238,23,0
2021-06-07T14:53:17.390,0,0,0
2021-06-07T14:53:17.395,0,0,0
2021-06-07T14:53:17.400,238,23,0
2021-06-07T14:53:17.405,0,0,0
2021-06-07T14:53:17.410,0,0,0
2021-06-07T14:53:17.414,0,0,0
2021-06-07T14:53:17.418,239,23,0
2021-06-07T14:53:17.422,0,0,0
2021-06-07T14:53:17.427,239,23,0
2021-06-07T14:53:17.431,0,0,0
2021-06-07T14:53:17.435,477,46,0
2021-06-07T14:53:17.439,0,0,0
2021-06-07T14:53:17.443,239,23,0
2021-06-07T14:53:17.447,239,23,0
2021-06-07T14:53:17.451,0,0,0
2021-06-07T14:53:17.455,239,23,0
2021-06-07T14:53:17.459,239,23,0
2021-06-07T14:53:17.463,0,0,0
2021-06-07T14:53:17.467,240,23,0
2021-06-07T14:53:17.471,240,23,0
2021-06-07T14:53:17.475,240,23,0
2021-06-07T14:53:17.479,240,23,0
2021-06-07T14:53:17.484,241,23,0
2021-06-07T14:53:17.488,240,23,0
2021-06-07T14:53:17.492,241,23,0
2021-06-07T14:53:17.496,241,23,0
2021-06-07T14:53:17.500,482,46,0
2021-06-07T14:53:17.504,241,23,0
2021-06-07T14:53:17.508,241,23,0
2021-06-07T14:53:17.512,242,23,0
2021-06-07T14:53:17.516,484,46,0
2021-06-07T14:53:17.520,242,23,0
2021-06-07T14:53:17.524,484,46,0
2021-06-07T14:53:17.528,486,46,0
2021-06-07T14:53:17.532,486,46,0
2021-06-07T14:53:17.536,486,46,0
2021-06-07T14:53:17.540,488,46,0
2021-06-07T14:53:17.544,489,46,0
2021-06-07T14:53:17.548,488,46,0
2021-06-07T14:53:17.554,735,69,0
2021-06-07T14:53:17.557,492,46,0
2021-06-07T14:53:17.562,492,46,0
2021-06-07T14:53:17.566,740,69,0
2021-06-07T14:53:17.570,247,23,0
2021-06-07T14:53:17.574,494,46,0
2021-06-07T14:53:17.578,495,46,0
2021-06-07T14:53:17.582,496,46,0
2021-06-07T14:53:17.586,496,46,0
2021-06-07T14:53:17.590,497,46,0
2021-06-07T14:53:17.594,498,46,0
2021-06-07T14:53:17.598,250,23,0
2021-06-07T14:53:17.602,499,46,0
2021-06-07T14:53:17.606,501,46,0
2021-06-07T14:53:17.610,501,46,0
2021-06-07T14:53:17.615,503,46,0
2021-06-07T14:53:17.619,503,46,0
2021-06-07T14:53:17.623,505,46,0
2021-06-07T14:53:17.627,505,46,0
2021-06-07T14:53:17.631,506,46,0
2021-06-07T14:53:17.636,507,48,0
2021-06-07T14:53:17.640,508,46,0
2021-06-07T14:53:17.644,508,47,0
2021-06-07T14:53:17.648,255,24,0
2021-06-07T14:53:17.652,510,48,0
2021-06-07T14:53:17.656,256,24,0
2021-06-07T14:53:17.660,512,48,0
2021-06-07T14:53:17.664,511,48,0
